frame,abs_tx,abs_ty,abs_tz,gt_abs_tx,gt_abs_ty,gt_abs_tz,abs_trans_err,abs_rot_err_deg,rel_tx,rel_ty,rel_tz,gt_rel_tx,gt_rel_ty,gt_rel_tz,rel_trans_err,rel_rot_err_deg
10,0.5268979565050637,0.0092963954424733,0.0449498049151683,0.5371657188644179,0.0,0.0,0.0470354640032677,0.6652568512095963,0.0012045998960204,-0.0010306494600503,-0.0049799073271088,0.0480302111086676,-0.0211868551165899,0.9834630286552032,0.9897567116141418,2.741207526417295
11,0.527924732740999,0.0083667558984978,0.0404548244264316,0.5371657188644179,0.0,0.0,0.0423319176056516,0.5987311660896647,0.0010784111237565,-0.0009277884399166,-0.0044832562689904,0.0483299073127809,-0.02241359494111,0.9802271450897307,0.986077541736532,2.7892545658311465
12,0.5288488313533409,0.0075300803086482,0.0364093419837873,0.5371657188644179,0.0,0.0,0.0380987258450854,0.5388580494813087,0.000965928380709,-0.0008351750466423,-0.0040360100949493,0.0482412583577152,-0.0241209481152999,0.9782303762244386,0.9836790318720782,2.796270862652764
13,0.5291484935300655,0.0086095132859889,0.0400838978668929,0.5371657188644179,0.0,0.0,0.0417746153697063,0.5550926708510239,0.0002655240650672,0.0010778045188333,0.003677657991283,0.0477540363822086,-0.02187990094132,0.9747242242627916,0.9724780968791932,2.693890596664529
14,0.5297833171466307,0.0090718042469816,0.0400944196152122,0.5371657188644179,0.0,0.0,0.0417655356927103,0.5717031781369192,0.0006348375916002,0.0004620833975628,1.6876905526156495e-05,0.0535570196602196,-0.0223510458427999,0.9728616528714608,0.9745502318222756,2.6827066862766986
15,0.5305215573184094,0.0081646238222833,0.036084977653692,0.5371657188644179,0.0,0.0,0.0375889821234402,0.5145328603234299,0.0007778508390812,-0.0009054952669885,-0.0040023275866156,0.0469934323252638,-0.02211357195839,0.965463223985354,0.9707981861199564,2.7188976380162955
16,0.5311859734730103,0.0073481614400546,0.0324764798883242,0.5371657188644179,0.0,0.0,0.0338300839110974,0.463079574292123,0.0006965036644869,-0.0008150967458951,-0.0036027511308639,0.0550300003740454,-0.0202465207667999,0.96667568761523,0.9719927766191092,2.734650754239232
17,0.5317839480121511,0.0066133452960492,0.0292288318994926,0.5371657188644179,0.0,0.0,0.0304470755199885,0.4167716168630966,0.0006239675065479,-0.0007337094987774,-0.0032430048869049,0.0519249875937962,-0.0204054317673999,0.9634688630414192,0.9682719694964198,2.716363744828484
18,0.5322855254636036,0.0058707665849502,0.0282868761607823,0.5371657188644179,0.0,0.0,0.0292989684265462,0.382196455287388,0.0005082302821541,-0.0007423674586361,-0.0009385500691662,0.0468059165842388,-0.02116520059694,0.959284429640698,0.9615553747097518,2.760613194374065
19,0.5327735448036851,0.0052836899264017,0.025458188544713,0.5371657188644179,0.0,0.0,0.0263690715838895,0.3439768097614744,0.0005067077548365,-0.000586284500986,-0.0028255642345737,0.0531464168462277,-0.0176097769153999,0.9543858210303642,0.958808830971029,2.7438773408770434
20,0.4854889333786341,0.0130632103293354,-0.0298184192256765,0.5371657188644179,0.0,0.0,0.0610759833925772,0.2667880227667716,-0.0469508689418173,0.0078054312449435,-0.0555567271408959,0.0476614663008313,-0.01894254319924,0.9513555624368084,1.0117011945330243,2.7504986357264367
21,0.47054356704483,0.0170718784629644,-0.0684060848570605,0.5371657188644179,0.0,0.0,0.0970018174716217,0.2179793979038962,-0.0147664205240677,0.0040197042181845,-0.0386553506883765,0.0517130301463058,-0.01875766606086,0.9503938540058954,0.9915425635163804,2.708812158379551
