frame,abs_tx,abs_ty,abs_tz,gt_abs_tx,gt_abs_ty,gt_abs_tz,abs_trans_err,abs_rot_err_deg,rel_tx,rel_ty,rel_tz,gt_rel_tx,gt_rel_ty,gt_rel_tz,rel_trans_err,rel_rot_err_deg
000006_11,0.2725191468976989,0.004616637323855011,-0.32287068897365856,0.42252661318404705,-0.002177489436204708,1.5979000000000167e-05,0.3560957742731768,2.1495341515422846,0.22097474876331355,-0.033310829398099,0.08741781028748762,0.0,0.0,0.0,0.23996108955757384,4.3172127029145635
000007_10,0.2066500919612039,0.009242762399266148,-0.15851119386181875,0.42252661318404705,-0.002177489436204708,1.5979000000000167e-05,0.2680745401988469,1.4152471077274111,-0.05988129646878105,0.004042451495750984,0.16664953040432398,0.0,0.0,0.0,0.17712757285318187,3.22788882064717
000007_11,0.1915731477238434,0.002928925210485928,-0.10112622119377995,0.42252661318404705,-0.002177489436204708,1.5979000000000167e-05,0.25218113200368514,1.2764530329420998,-0.015813730312325157,-0.0062480515842649135,0.05719354562102157,0.0,0.0,0.0,0.059667527816178734,0.16988212345721482
000008_10,0.18514009000928866,-0.0005835080431640361,-0.05085064791987473,0.42252661318404705,-0.002177489436204708,1.5979000000000167e-05,0.24278038614329453,1.1299308799148586,-0.006904538484615164,-0.0035940790872264665,0.05020721691917589,0.0,0.0,0.0,0.05080703383331832,0.14685236016833705
000008_11,0.2065874951168444,-0.003444208990412187,-0.03235292772467044,0.42252661318404705,-0.002177489436204708,1.5979000000000167e-05,0.21835533749514965,1.356300032239676,0.021261558054065006,-0.0033147447914965685,0.018635961586624217,0.0,0.0,0.0,0.02846647937798532,0.4999999999991335
000009_10,0.19991341433505597,-8.091233395410421e-05,-0.06887502716195346,0.42252661318404705,-0.002177489436204708,1.5979000000000167e-05,0.2330386291311645,1.1150202344765971,-0.0060400609114662634,0.0035793953617165165,-0.03661180764477859,0.0,0.0,0.0,0.03727893327320363,0.27115587279341347
000009_11,0.18871386669266785,0.002737414167019684,-0.10322029958058104,0.42252661318404705,-0.002177489436204708,1.5979000000000167e-05,0.2556370198434458,1.4841675782676995,-0.010762842589793872,0.003077524401285687,-0.03446245249712742,0.0,0.0,0.0,0.03623493575501347,0.4999999999991335
000010_10,0.2119393877419941,0.0021024809406193813,-0.0892851398639321,0.42252661318404705,-0.002177489436204708,1.5979000000000167e-05,0.22877934237198655,1.32067351416854,0.023074779019639637,-0.0012471668442284234,0.014142693965459889,0.0,0.0,0.0,0.027092741547196732,0.4999999999991335
000010_11,0.21709075755922866,-0.0010316128957599405,-0.04745205709232619,0.42252661318404705,-0.002177489436204708,1.5979000000000167e-05,0.21085164988638233,1.2198012601006307,0.005056407250437267,-0.0034240166786280246,0.04182194190669989,0.0,0.0,0.0,0.042265422857759014,0.2003957150757679
000011_10,0.2367010385398583,-0.008718188201923988,-0.046874052876907664,0.42252661318404705,-0.002177489436204708,1.5979000000000167e-05,0.1917618315035718,1.17831577745117,0.01944489241176761,-0.008093148566038558,0.0006146172243173493,0.0,0.0,0.0,0.02107084832059728,0.4999999999976757
000011_11,0.25430100777354536,-0.005891523892603899,-0.0510350628199415,0.42252661318404705,-0.002177489436204708,1.5979000000000167e-05,0.17584043118286122,1.1602997079047968,0.017629692446843027,0.0025074583735724305,-0.004239050439056978,0.0,0.0,0.0,0.018304724851533328,0.34592073905193244
000012_10,0.23309418685075686,-0.0023052214525838568,-0.08786621767270308,0.42252661318404705,-0.002177489436204708,1.5979000000000167e-05,0.20882514444866332,1.4559158287938008,-0.021531629928561197,0.004099486562696088,-0.036588357563197324,0.0,0.0,0.0,0.042651199123009624,0.3128296382490822
000012_11,0.2172334302354196,0.0003912361644750331,-0.12059792199480325,0.42252661318404705,-0.002177489436204708,1.5979000000000167e-05,0.23811678317492532,1.6015362526824855,-0.016181743673035785,0.0031955293190022403,-0.032529044191191875,0.0,0.0,0.0,0.03647189262872096,0.1457441041024053
000013_10,0.19775969342618885,0.004140664838519886,-0.15056099201419473,0.42252661318404705,-0.002177489436204708,1.5979000000000167e-05,0.2706169090997167,1.471111773771626,-0.019765487011487608,0.00436900027964131,-0.029686824778664092,0.0,0.0,0.0,0.03593146539850407,0.1354617287360501
000013_11,0.21978494540544427,-0.0015186579816971247,-0.13226761191531683,0.42252661318404705,-0.002177489436204708,1.5979000000000167e-05,0.24208173482934575,1.6904319452974603,0.022121928503903994,-0.006221924091864482,0.017991535644251794,0.0,0.0,0.0,0.02918539729000012,0.4999999999976757
000014_10,0.2003757691137791,-0.004719530568599424,-0.07699929325143659,0.42252661318404705,-0.002177489436204708,1.5979000000000167e-05,0.23513573027979856,1.532754065037857,-0.018307222147800502,-0.0031015257487513126,0.05564867395393756,0.0,0.0,0.0,0.058664714757430916,0.1583580290499063
000014_11,0.20791992593900654,-0.0021282176044019204,-0.10123822870432975,0.42252661318404705,-0.002177489436204708,1.5979000000000167e-05,0.2372940100715473,1.6011329755738948,0.007132110814076934,0.0025652288789979965,-0.024366119779432392,0.0,0.0,0.0,0.025517742787550094,0.23661456665632716
000015_10,0.2271203192852335,-0.004855949337177264,-0.07779911321176608,0.42252661318404705,-0.002177489436204708,1.5979000000000167e-05,0.2103472900197107,1.2290190026105243,0.019672714560268242,-0.003137205998809999,0.022991955125234668,0.0,0.0,0.0,0.030421830321819304,0.49999999999475997
000015_11,0.23533430714788783,-0.0062219194972927905,-0.0412878981919661,0.42252661318404705,-0.002177489436204708,1.5979000000000167e-05,0.1917376518181631,0.9579906600169048,0.008688770790448842,-0.001627698206809552,0.03639038546109149,0.0,0.0,0.0,0.037448688806261655,0.4071479710168012
000016_10,0.24269853854690918,-0.007603977309691154,-0.008407547294536202,0.42252661318404705,-0.002177489436204708,1.5979000000000167e-05,0.18010702094470352,0.8117880269143823,0.007561445311084403,-0.0015954089580439903,0.03282588426984618,0.0,0.0,0.0,0.033723277762300365,0.2034659081928163
000016_11,0.24264154229738225,-0.004412409798352964,-0.04210896600183406,0.42252661318404705,-0.002177489436204708,1.5979000000000167e-05,0.1847651065226687,0.8450587097615496,-0.00013186260176139682,0.0032824119252860265,-0.033692482230365466,0.0,0.0,0.0,0.033852252135367536,0.301883902938308
