frame,abs_tx,abs_ty,abs_tz,gt_abs_tx,gt_abs_ty,gt_abs_tz,abs_trans_err,abs_rot_err_deg,rel_tx,rel_ty,rel_tz,gt_rel_tx,gt_rel_ty,gt_rel_tz,rel_trans_err,rel_rot_err_deg
000035_10,0.3110323734425044,-0.03822262490414877,0.09865820727797231,0.42252661318404705,-0.002177489436204708,1.5979000000000167e-05,0.15316822936265415,1.4708594713450134,-0.016294660554770364,-0.0005950854019021647,0.032938243662778324,0.0,0.0,0.0,0.036753203735447375,0.2709013536413998
000035_11,0.29351885754714313,-0.03772890399835607,0.1286618621863631,0.42252661318404705,-0.002177489436204708,1.5979000000000167e-05,0.18562507199363032,1.2433951587158631,-0.016739314643776385,0.00044980069088012615,0.030443050632399327,0.0,0.0,0.0,0.03474458673249247,0.22845362063564084
000036_10,0.2964583869564914,-0.03166713317625759,0.0886412962333584,0.42252661318404705,-0.002177489436204708,1.5979000000000167e-05,0.1568989598652292,1.4620854583397862,0.002077473067445481,0.006115159855252777,-0.04006645134580316,0.0,0.0,0.0,0.04058363707021425,0.2254944283254597
000036_11,0.28884639255857325,-0.032157578202051514,0.11564455714736233,0.42252661318404705,-0.002177489436204708,1.5979000000000167e-05,0.17927402263926606,1.1271839658785794,-0.006921153536666663,-0.0005196133775504646,0.027187988720881746,0.0,0.0,0.0,0.02805991972595495,0.3372784046851716
000037_10,0.28176817682424693,-0.03236299740459274,0.1401093984924106,0.42252661318404705,-0.002177489436204708,1.5979000000000167e-05,0.20087376255460057,0.841013330440604,-0.006596329926287873,-0.00022017640919583345,0.024599019308119058,0.0,0.0,0.0,0.025469036045143553,0.2874367594037032
000037_11,0.28438198915102997,-0.0329440898856794,0.15478119606320148,0.42252661318404705,-0.002177489436204708,1.5979000000000167e-05,0.20972075067827964,0.47441244288730267,0.0028279117154910377,-0.0005901728505707121,0.01463167586591916,0.0,0.0,0.0,0.014914131798716392,0.37279793997510824
000038_10,0.2852408665438655,-0.03324160270602059,0.16953739839683984,0.42252661318404705,-0.002177489436204708,1.5979000000000167e-05,0.2203403435553992,0.16575737923974154,0.0009790629471876902,-0.0002986885881126237,0.01474869188905379,0.0,0.0,0.0,0.014784170303587063,0.3510454102259575
000038_11,0.2831831935548503,-0.03214790754945655,0.18544531978588943,0.42252661318404705,-0.002177489436204708,1.5979000000000167e-05,0.23387786338200345,0.159142189612091,-0.002022257671675736,0.0011028746761350162,0.01591182866623081,0.0,0.0,0.0,0.01607769107009448,0.2129144746905582
000039_10,0.29691994751344586,-0.03245881692887114,0.16483316773740742,0.42252661318404705,-0.002177489436204708,1.5979000000000167e-05,0.2094246856483411,0.4105794743094288,0.013769339370861977,-0.00034919826474294756,-0.020589784843287502,0.0,0.0,0.0,0.024772078758774786,0.49999999999621786
000039_11,0.2941867361608406,-0.028760762865071586,0.18088220936957364,0.42252661318404705,-0.002177489436204708,1.5979000000000167e-05,0.22336156282723607,0.1067098572641543,-0.002615306664218416,0.003697183656773685,0.016068876423943883,0.0,0.0,0.0,0.01669484308005916,0.41525227034912243
000040_10,0.2927965001329302,-0.029206981858797727,0.1942376498937175,0.42252661318404705,-0.002177489436204708,1.5979000000000167e-05,0.2351224215969759,0.48156361173131174,-0.0013933858356542273,-0.000455087812061666,0.01335481299733985,0.0,0.0,0.0,0.013435016159186646,0.4524371378414974
000040_11,0.2845667676182447,-0.027278840765775976,0.2114369733781867,0.42252661318404705,-0.002177489436204708,1.5979000000000167e-05,0.2536963415009603,0.7309622150318604,-0.008362881933419143,0.0019399470588084167,0.017133644236939118,0.0,0.0,0.0,0.01916410586647039,0.2530993175359509
000041_10,0.2747199913725496,-0.027292884084944014,0.22812828948796407,0.42252661318404705,-0.002177489436204708,1.5979000000000167e-05,0.27297034032261874,0.8247608160206599,-0.010053317344413344,-9.39091310336461e-08,0.016567741049636504,0.0,0.0,0.0,0.01937935068891916,0.0969002335093819
000041_11,0.2700413709738206,-0.026859842325255127,0.2408193186767491,0.42252661318404705,-0.002177489436204708,1.5979000000000167e-05,0.286089524512043,0.967204028481563,-0.004855804631771064,0.0004387039306325735,0.012624101398157008,0.0,0.0,0.0,0.013532894585846425,0.14585698651989945
000042_10,0.26091304057351594,-0.025606784458946704,0.2549962036047001,0.42252661318404705,-0.002177489436204708,1.5979000000000167e-05,0.3027916670859114,1.0599433358264299,-0.009359360617786151,0.0012724868059267953,0.014023686474275699,0.0,0.0,0.0,0.016908005091488685,0.09556086283582613
000042_11,0.27271023880734335,-0.024430846541849186,0.2108450767784569,0.42252661318404705,-0.002177489436204708,1.5979000000000167e-05,0.2595940415416542,0.6015089837374209,0.012606198109584995,0.0011650393996684748,-0.0439272713539006,0.0,0.0,0.0,0.04571519130639289,0.4637258145108931
000043_10,0.2718194983619595,-0.024869618484338964,0.22264081171027456,0.42252661318404705,-0.002177489436204708,1.5979000000000167e-05,0.2697950765266349,0.7805864710422608,-0.0010122757481474697,-0.0004464212046898845,0.01178563990023358,0.0,0.0,0.0,0.011837453355357396,0.1819316097260126
000043_11,0.27022633612365143,-0.02687805013682042,0.23369849808218596,0.42252661318404705,-0.002177489436204708,1.5979000000000167e-05,0.2800232344220641,0.9528504985110503,-0.0017459912250759272,-0.0020102489624076866,0.01103425599081841,0.0,0.0,0.0,0.01135096434316553,0.1758045263374473
000044_10,0.2732444745921776,-0.028114485086409045,0.23978178323678848,0.42252661318404705,-0.002177489436204708,1.5979000000000167e-05,0.28362920429186206,1.1893488669090861,0.0029145124544617787,-0.001245330328419774,0.006131807155959341,0.0,0.0,0.0,0.006902484297118618,0.23798332945119605
000044_11,0.27021747710309946,-0.02906893767521496,0.2501661822250104,0.42252661318404705,-0.002177489436204708,1.5979000000000167e-05,0.2941026132077544,1.31061987685948,-0.003242151231042935,-0.0009393621414109629,0.010320634188463377,0.0,0.0,0.0,0.010858611140000756,0.12172353442936586
000045_10,0.2692810703904269,-0.029959011182361387,0.2581718720713834,0.42252661318404705,-0.002177489436204708,1.5979000000000167e-05,0.3014970554816862,1.4751138091834004,-0.0011200599969539563,-0.0008810436610963613,0.007983068706108414,0.0,0.0,0.0,0.008109263733285658,0.16506284104514427
